pawPatrol1,pawPatrol2,pawPatrol3,pawPatrol4,blank,allowableKey,correctKey,correctKeyPressNum,posLoc,correctKeyPress,randomPaw,im_size,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_questions.thisRepN,trials_questions.thisTrialN,trials_questions.thisN,trials_questions.thisIndex,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,trials_test.thisIndex,trials_recogtest.thisRepN,trials_recogtest.thisTrialN,trials_recogtest.thisN,trials_recogtest.thisIndex,correctLocation,correctImage,repetitionNumber,responseTimeIncorrect,trialIncorrect,stimulusPresent.t,responseTimeCorrect,pressLoc,anticipatoryResponse,questionsResponses,AnswerFinished.keys,AnswerFinished.rt,RecordAnswer.keys,RecordAnswer.rt,correctKey,trialCorrect,recallResponse,recallResponseTime,date,frameRate,expName,session,participant,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,8,,,0.0583803076297,0.53479876928,[-0.2140625  -0.03055556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,7,7,7,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,8,,,0.0582067691721,0.627091282047,[ 0.371875   -0.01388889],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,9,,,0.0583815383725,0.681574153714,[ 0.7390625   0.10833333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,,,0.0586880000774,0.430737230927,[-0.7390625   0.03333333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,,,0.0559811282437,0.886221538531,[ 0.303125    0.10277778],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0547306668013,0.502637128346,[-0.2515625   0.08055556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0544320000336,1.27210584632,[ 0.7453125   0.17777778],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,9,,,0.0546162051614,0.652747076936,[ 0.7         0.03333333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,9,,,0.0539922050666,0.489897025516,[-0.28125    -0.08055556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,8,8,8,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,9,,,0.0581398974173,0.649776410079,[ 0.3        -0.04166667],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(-0.75, -0.04)",images/min1.png,10,,,0.0557608203962,0.729700102471,[ 0.7671875   0.05555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,,,0.0736188718583,0.483065846143,[-0.8140625  -0.13055556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,,,0.0576426668558,0.534787281882,[ 0.228125    0.11944444],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.0558945639059,0.469806769164,[-0.16875    -0.23611111],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.0553706665523,0.987207795028,[ 0.690625   -0.00555556],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(-0.25, -0.04)",images/min2.png,10,,,0.0578752818983,0.633793230634,[ 0.7234375   0.00277778],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(0.25, -0.04)",images/min3.png,10,,,0.0607905641664,0.483012512792,[-0.2234375   0.03333333],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,,,,,,,,,,,,,"(0.75, -0.04)",images/min4.png,10,,,0.054672410246,1.24196020514,[ 0.2765625   0.06111111],,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,['1'],,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,['2'],,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,['1'],,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,['1'],,,,,['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",0,0,0,0,0,9,9,9,4,3,19,1,0,-1,-1,0,,,,,,,,,,,,,,,,,,,return,10.0731290258,drums,"[7.694865230703726, 7.861364512704313, 8.331120820483193, 8.699306666618213, 9.134155076928437]",['num_4'],,,,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['4'],8.2980196923,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],1,['2'],8.50625312817,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],1,['4'],6.48054153845,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['1'],4.57123897434,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['1'],5.25811897428,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],1,['3'],4.18575384608,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['1'],3.23204061529,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['4'],7.04965415387,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,,,,,,,1,,,,,,,,,,,,['num_4'],0,['3'],5.37483117939,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,['num_4'],0,['3'],16.0232127181,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
min1.png,min2.png,min3.png,min4.png,allBlank.png,"['num_7', 'num_4', 'num_1', 'num_0']",['num_4'],num_4,[2],'num_4',images/min2.png,"[(0.45, 0.79)]",,,,,0,9,9,9,4,3,19,1,0,-1,-1,0,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,['num_4'],0,['2'],4.7332336409,2018_Jun_16_1603,59.6397392392,sequenceLearningTask,001,127,
